project_id,project_name,TotalUnitsCount,AvailableUnitsCount,city_id,region_id,district,BookingsCount,PercentageUnitsBooked,active_payment_by_cash,active_payment_by_loan,project_latitude,project_longitude,publish_date,code,completion_percentage,unit_code,moh_price,price,block_number,apartment_number,building_number,unit_size,living_area,floor,floor_count,unit_type_eng,bedroom_count,bathroom_count,selections_count,bookings_count,apartment_type_eng,zone_number,number_of_rooms,master_bedroom_size,living_room_size,kitchen_size,guestroom_size,FirstPrice,partners,web,mobile,beneficiary,non_bene,construction_status
1123,Safwa - Stability of residence - Extension of the moonlit room,537,38,39,4,Safwa,1560,83.054004,1,1,26.647366,49.984645,2023-05-07,01-04-0024,15.0,01-04-0024-0000000435,1199200.0,1399200.0,21,,,250.0,332.4,1,1.0,villa,4,6,0,0,Villa,,7.0,29.0,33.6,15.2,21.87,1134810.0,1,1,1,1,0,1
1123,Safwa - Stability of residence - Extension of the moonlit room,537,38,39,4,Safwa,1560,83.054004,1,1,26.647366,49.984645,2023-05-07,01-04-0024,15.0,01-04-0024-0000000436,1199200.0,1399200.0,21,,,250.0,332.4,1,1.0,villa,4,6,0,0,Villa,,7.0,29.0,33.6,15.2,21.87,1134810.0,1,1,1,1,0,1
1123,Safwa - Stability of residence - Extension of the moonlit room,537,38,39,4,Safwa,1560,83.054004,1,1,26.647366,49.984645,2023-05-07,01-04-0024,15.0,01-04-0024-0000000437,1199200.0,1399200.0,21,,,250.0,332.4,1,1.0,villa,4,6,0,0,Villa,,7.0,29.0,33.6,15.2,21.87,1134810.0,1,1,1,1,0,1
1123,Safwa - Stability of residence - Extension of the moonlit room,537,38,39,4,Safwa,1560,83.054004,1,1,26.647366,49.984645,2023-05-07,01-04-0024,15.0,01-04-0024-0000000438,1199200.0,1399200.0,21,,,250.0,332.4,1,1.0,villa,4,6,0,0,Villa,,7.0,29.0,33.6,15.2,21.87,1134810.0,1,1,1,1,0,1
1123,Safwa - Stability of residence - Extension of the moonlit room,537,38,39,4,Safwa,1560,83.054004,1,1,26.647366,49.984645,2023-05-07,01-04-0024,15.0,01-04-0024-0000000439,1199200.0,1399200.0,21,,,250.0,332.4,1,1.0,villa,4,6,0,0,Villa,,7.0,29.0,33.6,15.2,21.87,1134810.0,1,1,1,1,0,1
1123,Safwa - Stability of residence - Extension of the moonlit room,537,38,39,4,Safwa,1560,83.054004,1,1,26.647366,49.984645,2023-05-07,01-04-0024,15.0,01-04-0024-0000000440,1199200.0,1399200.0,21,,,250.0,332.4,1,1.0,villa,4,6,0,0,Villa,,7.0,29.0,33.6,15.2,21.87,1134810.0,1,1,1,1,0,1
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000020,1208827.0,1408827.0,1,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1216020.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000021,1204510.0,1404510.0,1,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1181536.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000035,1163775.0,1363775.0,2,,,259.676,335.04,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09343,26.7652,13.28945,20.25,1076785.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000036,1152560.0,1352560.0,2,,,251.948,335.04,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09343,26.7652,13.28945,20.25,1090954.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000038,1148720.0,1348720.0,2,,,250.0,335.04,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09343,26.7652,13.28945,20.25,1087114.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000040,1148720.0,1348720.0,2,,,250.0,335.04,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09343,26.7652,13.28945,20.25,1087114.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000043,1248683.0,1448683.0,2,,,250.0,335.04,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09343,26.7652,13.28945,20.25,1100925.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000046,1156672.0,1356672.0,3,,,254.034,335.04,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09343,26.7652,13.28945,20.25,1095066.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000049,1163663.0,1363663.0,3,,,259.619,335.04,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09343,26.7652,13.28945,20.25,1076673.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000052,1162317.0,1362317.0,3,,,249.72,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1112697.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000060,1175237.0,1375237.0,3,,,249.969,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1159729.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000061,1171088.0,1371088.0,3,,,249.969,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1127473.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000063,1171149.0,1371149.0,4,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1127534.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000065,1158993.0,1358993.0,4,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1082835.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000080,1162905.0,1362905.0,5,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1113249.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000082,1162905.0,1362905.0,5,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1113249.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000083,1174720.0,1374720.0,5,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1133751.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000084,1162905.0,1362905.0,5,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1113249.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000085,1174720.0,1374720.0,5,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1133751.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000086,1162905.0,1362905.0,5,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1113249.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000087,1174720.0,1374720.0,5,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1133751.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000089,1174720.0,1374720.0,5,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1133751.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000090,1264617.0,1464617.0,5,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1159791.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000112,1162905.0,1362905.0,6,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1113249.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000113,1174720.0,1374720.0,6,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1133751.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000114,1162905.0,1362905.0,6,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1113249.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000115,1174720.0,1374720.0,6,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1133751.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000117,1174720.0,1374720.0,6,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1133751.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000118,1264617.0,1464617.0,6,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1159791.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000119,1277968.0,1477968.0,6,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1181536.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000120,1264617.0,1464617.0,7,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1159791.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000121,1277968.0,1477968.0,7,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1181536.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000122,1162905.0,1362905.0,7,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1113249.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000123,1174720.0,1374720.0,7,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1133751.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000124,1162905.0,1362905.0,7,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1113249.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000125,1174720.0,1374720.0,7,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1133751.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000126,1162905.0,1362905.0,7,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1113249.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000127,1174720.0,1374720.0,7,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1133751.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000128,1162905.0,1362905.0,7,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1113249.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000129,1174720.0,1374720.0,7,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1133751.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000130,1162905.0,1362905.0,7,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1113249.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000131,1174720.0,1374720.0,7,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1133751.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000133,1174720.0,1374720.0,7,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1133751.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000135,1174720.0,1374720.0,7,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1133751.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000137,1174720.0,1374720.0,7,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1133751.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000140,1339684.0,1539684.0,7,,,246.211,335.04,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09343,26.7652,13.28945,20.25,1124641.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000144,1156109.0,1356109.0,8,,,250.0,335.04,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09343,26.7652,13.28945,20.25,1106936.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000145,1175816.0,1375816.0,8,,,250.0,335.04,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09343,26.7652,13.28945,20.25,1181783.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000146,1166435.0,1366435.0,8,,,255.238,335.04,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09343,26.7652,13.28945,20.25,1117261.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000147,1196899.0,1396899.0,8,,,261.085,335.04,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09343,26.7652,13.28945,20.25,1090589.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000159,1168147.0,1368147.0,8,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1077132.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000169,1180858.0,1380858.0,8,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1121486.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000215,1168147.0,1368147.0,11,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1077132.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000223,1283714.0,1483714.0,11,,,250.0,335.04,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09343,26.7652,13.28945,20.25,1222705.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000226,1331421.0,1531421.0,12,,,249.189,335.04,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09343,26.7652,13.28945,20.25,1118817.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000228,1270541.0,1470541.0,12,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1121486.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000229,1151169.0,1351169.0,12,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1101843.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000230,1168147.0,1368147.0,12,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1077132.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000231,1151169.0,1351169.0,12,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1101843.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000232,1168147.0,1368147.0,12,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1077132.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000233,1151169.0,1351169.0,12,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1101843.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000234,1168147.0,1368147.0,12,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1077132.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000235,1151169.0,1351169.0,12,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1101843.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000236,1168147.0,1368147.0,12,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1077132.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000238,1168147.0,1368147.0,12,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1077132.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000239,1251355.0,1451355.0,12,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1147694.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000240,1270541.0,1470541.0,12,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1121486.0,1,1,1,1,0,0
1128,Qatif - Ajdan Real Estate Development - Dara Al Qomra,472,132,39,4,Safwa,953,70.127119,1,1,26.641544,49.983838,2023-05-17,01-04-0025,0.0,01-04-0025-0000000241,1251355.0,1451355.0,13,,,250.0,340.41,1,1.0,villa,4,6,0,0,Villa,Zone 04,4.0,23.09083,30.87,11.7,20.25,1147694.0,1,1,1,1,0,0
